subject,session,modality,direction,rsn_idx,rsn_name,scale_1,scale_2,scale_3,scale_4,scale_5,scale_6
5185,REST2,ASL,RL,1,occipital_pole,1.1053919756534885,1.1585104302491787,0.832909122935104,0.7248958788745256,0.6486954179891115,0.8574502318512216
5185,REST2,ASL,RL,2,lateral_visual,1.1537987042354005,1.0874389880699844,1.0691984034618165,1.3581234841531944,0.916290731874155,0.4418327522790392
5185,REST2,ASL,RL,3,default_mode,1.3111737306517826,1.1505720275988207,1.0076405104623831,1.2110902720948,0.9808292530117262,1.0116009116784799
5185,REST2,ASL,RL,4,cerebellum,0.7873997188061347,0.8622235106038793,1.0986122886681098,1.157452788691043,0.8209805520698302,0.3053816495511819
5185,REST2,ASL,RL,5,sensorimotor,1.1042461063863658,0.7777045685880083,0.8472978603872037,0.8979415932059586,0.8690378470236094,0.570544858467613
5185,REST2,ASL,RL,6,auditory,0.9452782687474074,0.8780695190539572,1.0116009116784799,1.2656663733312759,0.7672551527136672,1.5040773967762742
5185,REST2,ASL,RL,7,executive_ctrl,1.0920548881219507,1.2729656758128873,1.1962507582320256,1.791759469228055,0.8023464725249373,0.3746934494414107
5185,REST2,ASL,RL,8,right_frontoparietal,0.916290731874155,0.9534302788236118,0.7640989165322298,1.041453874828161,0.8842024173226546,0.5306282510621704
5185,REST2,ASL,RL,9,left_frontoparietal,1.1727202608218315,1.3217558399823195,1.241713132308783,1.2685113254635072,0.8873031950009028,0.7731898882334817
5700,REST1,ASL,LR,0,medial_visual,1.0198314108149953,1.0467872208035236,0.7939518796819109,1.1499055830556604,0.8873031950009028,0.570544858467613
5700,REST1,ASL,LR,1,occipital_pole,1.0910076892828904,1.221214610760442,1.2939210409888755,0.8312975190407624,1.0216512475319814,0.7654678421395714
5700,REST1,ASL,LR,2,lateral_visual,1.2330902028966633,1.625967214385311,1.4469189829363254,1.2992829841302609,1.0986122886681098,1.0116009116784799
5700,REST1,ASL,LR,3,default_mode,1.0715836162801904,1.625967214385311,1.276293465905562,1.6863989535702288,2.890371757896165,2.0149030205422647
5700,REST1,ASL,LR,4,cerebellum,1.02829579025065,1.5284688499004333,1.0021520224805474,0.9985288301111273,1.285198244248522,1.2809338454620642
5700,REST1,ASL,LR,5,sensorimotor,1.0531499145913523,1.072636802264849,1.1180303745252114,1.1786549963416462,1.791759469228055,2.4849066497880004
5700,REST1,ASL,LR,6,auditory,0.9787083614425885,0.9578397347870274,1.0438040521731147,0.7552789616669515,1.0541605260972757,0.8534898306351247
5700,REST1,ASL,LR,7,executive_ctrl,1.1823113075447567,1.2339536365378718,1.3040562628829186,0.8892620594862358,0.7328875092094594,0.6931471805599453
5700,REST1,ASL,LR,8,right_frontoparietal,1.0924203184201886,1.2840155119994723,1.5686159179138452,1.2396908869280152,0.8823891801984737,1.1451323043030026
5700,REST1,ASL,LR,9,left_frontoparietal,1.024504316514388,1.4294665329850993,1.3652409519220583,1.4469189829363254,1.466337068793427,1.7047480922384253
5700,REST1,ASL,RL,0,medial_visual,1.1786549963416462,1.2992829841302609,0.9769153536905899,0.8953840470548413,0.7081850579244858,0.5260930958967791
5700,REST1,ASL,RL,1,occipital_pole,0.9270435236504168,1.3137236682850553,1.4403615823901665,1.466337068793427,1.4469189829363254,2.0149030205422647
5700,REST1,ASL,RL,2,lateral_visual,0.876550403224641,1.1394342831883648,1.1749852674526837,1.0082282271998406,1.0560526742493137,0.8109302162163288
5700,REST1,ASL,RL,3,default_mode,1.1585104302491787,1.5260563034950494,1.4586150226995167,1.5198257537444133,1.4816045409242156,1.7346010553881064
5700,REST1,ASL,RL,4,cerebellum,0.9580303380469202,1.4954936530848826,0.916290731874155,1.0296194171811581,0.916290731874155,1.5040773967762742
5700,REST1,ASL,RL,5,sensorimotor,1.129864832172214,1.2878542883066382,1.001448540214462,1.252762968495368,1.0033021088637848,1.3862943611198906
